line,direction,from_station,to_station,total,early,am_peak,midday,pm_peak,evening,late
Piccadilly,EB,Rayners Lane,South Harrow,140.0,11.0,32.0,38.0,24.0,22.0,13.0
Piccadilly,EB,South Harrow,Sudbury Hill,141.0,11.0,33.0,37.0,24.0,22.0,14.0
Piccadilly,EB,Sudbury Hill,Sudbury Town,141.0,11.0,32.0,38.0,24.0,22.0,14.0
Piccadilly,EB,Sudbury Town,Alperton,141.0,10.0,33.0,38.0,23.0,23.0,14.0
Piccadilly,EB,Alperton,Park Royal,141.0,10.0,33.0,38.0,23.0,23.0,14.0
Piccadilly,EB,Park Royal,North Ealing,141.0,9.0,33.0,38.0,23.0,23.0,15.0
Piccadilly,EB,North Ealing,Ealing Common,141.0,9.0,33.0,38.0,23.0,23.0,15.0
Piccadilly,EB,Ealing Common,Acton Town,141.0,8.0,34.0,38.0,22.0,24.0,15.0
Piccadilly,EB,Heathrow Terminal 5 LU,Heathrow Terminals 123 LU,112.0,8.0,18.0,36.0,18.0,18.0,14.0
Piccadilly,EB,Heathrow Terminal 4 LU,Heathrow Terminals 123 LU,112.0,9.0,18.0,36.0,18.0,18.0,13.0
Piccadilly,EB,Heathrow Terminals 123 LU,Hatton Cross,224.0,16.0,36.0,72.0,36.0,36.0,28.0
Piccadilly,EB,Hatton Cross,Hounslow West,224.0,15.0,36.0,72.0,36.0,36.0,29.0
Piccadilly,EB,Hounslow West,Hounslow Central,224.0,15.0,36.0,72.0,36.0,36.0,29.0
Piccadilly,EB,Hounslow Central,Hounslow East,224.0,14.0,36.0,72.0,36.0,36.0,30.0
Piccadilly,EB,Hounslow East,Osterley,224.0,14.0,36.0,72.0,36.0,36.0,30.0
Piccadilly,EB,Osterley,Boston Manor,224.0,13.0,36.0,72.0,37.0,35.0,31.0
Piccadilly,EB,Boston Manor,Northfields,225.0,14.0,36.0,72.0,36.0,36.0,31.0
Piccadilly,EB,Northfields,South Ealing,264.0,14.0,39.0,91.0,48.0,40.0,32.0
Piccadilly,EB,South Ealing,Acton Town,264.0,14.0,39.0,90.0,49.0,40.0,32.0
Piccadilly,EB,Acton Town,Turnham Green,399.0,20.0,72.0,128.0,72.0,64.0,43.0
Piccadilly,EB,Turnham Green,Hammersmith (DIS),399.0,19.0,72.0,128.0,72.0,64.0,44.0
Piccadilly,EB,Hammersmith (DIS),Barons Court,398.0,17.0,72.0,129.0,72.0,64.0,44.0
Piccadilly,EB,Barons Court,Earl's Court,398.0,17.0,72.0,128.0,72.0,65.0,44.0
Piccadilly,EB,Earl's Court,Gloucester Road,398.0,16.0,71.0,129.0,72.0,64.0,46.0
Piccadilly,EB,Gloucester Road,South Kensington,398.0,15.0,72.0,128.0,72.0,65.0,46.0
Piccadilly,EB,South Kensington,Knightsbridge,398.0,14.0,72.0,129.0,71.0,65.0,47.0
Piccadilly,EB,Knightsbridge,Hyde Park Corner,398.0,13.0,72.0,128.0,72.0,65.0,48.0
Piccadilly,EB,Hyde Park Corner,Green Park,398.0,13.0,71.0,129.0,72.0,65.0,48.0
Piccadilly,EB,Green Park,Piccadilly Circus,399.0,12.0,71.0,129.0,72.0,65.0,50.0
Piccadilly,EB,Piccadilly Circus,Leicester Square,399.0,12.0,71.0,128.0,72.0,65.0,51.0
Piccadilly,EB,Leicester Square,Covent Garden,399.0,12.0,70.0,129.0,71.0,66.0,51.0
Piccadilly,EB,Covent Garden,Holborn,399.0,12.0,70.0,128.0,72.0,65.0,52.0
Piccadilly,EB,Holborn,Russell Square,399.0,11.0,70.0,129.0,71.0,66.0,52.0
Piccadilly,EB,Russell Square,King's Cross St. Pancras,399.0,11.0,69.0,129.0,71.0,66.0,53.0
Piccadilly,EB,King's Cross St. Pancras,Caledonian Road,399.0,10.0,69.0,129.0,71.0,66.0,54.0
Piccadilly,EB,Caledonian Road,Holloway Road,399.0,10.0,68.0,129.0,71.0,66.0,55.0
Piccadilly,EB,Holloway Road,Arsenal,399.0,9.0,68.0,130.0,70.0,67.0,55.0
Piccadilly,EB,Arsenal,Finsbury Park LU,399.0,9.0,68.0,129.0,71.0,66.0,56.0
Piccadilly,EB,Finsbury Park LU,Manor House,399.0,9.0,67.0,130.0,70.0,67.0,56.0
Piccadilly,EB,Manor House,Turnpike Lane,399.0,8.0,67.0,130.0,70.0,67.0,57.0
Piccadilly,EB,Turnpike Lane,Wood Green,399.0,8.0,66.0,130.0,70.0,67.0,58.0
Piccadilly,EB,Wood Green,Bounds Green,398.0,6.0,66.0,130.0,70.0,67.0,59.0
Piccadilly,EB,Bounds Green,Arnos Grove,398.0,6.0,65.0,130.0,70.0,67.0,60.0
Piccadilly,EB,Arnos Grove,Southgate,315.0,5.0,48.0,106.0,51.0,54.0,51.0
Piccadilly,EB,Southgate,Oakwood,315.0,5.0,47.0,106.0,52.0,53.0,52.0
Piccadilly,EB,Oakwood,Cockfosters,300.0,4.0,47.0,103.0,51.0,53.0,42.0
Piccadilly,WB,Cockfosters,Oakwood,298.0,18.0,52.0,102.0,52.0,48.0,26.0
Piccadilly,WB,Oakwood,Southgate,316.0,27.0,55.0,105.0,54.0,48.0,27.0
Piccadilly,WB,Southgate,Arnos Grove,316.0,26.0,55.0,105.0,54.0,48.0,28.0
Piccadilly,WB,Arnos Grove,Bounds Green,397.0,29.0,72.0,129.0,72.0,63.0,32.0
Piccadilly,WB,Bounds Green,Wood Green,397.0,29.0,71.0,129.0,72.0,63.0,33.0
Piccadilly,WB,Wood Green,Turnpike Lane,398.0,28.0,72.0,129.0,72.0,63.0,34.0
Piccadilly,WB,Turnpike Lane,Manor House,398.0,28.0,72.0,128.0,72.0,64.0,34.0
Piccadilly,WB,Manor House,Finsbury Park LU,398.0,26.0,72.0,129.0,72.0,64.0,35.0
Piccadilly,WB,Finsbury Park LU,Arsenal,398.0,25.0,72.0,129.0,72.0,64.0,36.0
Piccadilly,WB,Arsenal,Holloway Road,398.0,25.0,72.0,128.0,72.0,65.0,36.0
Piccadilly,WB,Holloway Road,Caledonian Road,398.0,24.0,72.0,129.0,72.0,64.0,37.0
Piccadilly,WB,Caledonian Road,King's Cross St. Pancras,398.0,24.0,71.0,129.0,72.0,65.0,37.0
Piccadilly,WB,King's Cross St. Pancras,Russell Square,398.0,22.0,72.0,129.0,72.0,65.0,38.0
Piccadilly,WB,Russell Square,Holborn,398.0,22.0,71.0,129.0,72.0,65.0,39.0
Piccadilly,WB,Holborn,Covent Garden,398.0,21.0,71.0,129.0,72.0,65.0,40.0
Piccadilly,WB,Covent Garden,Leicester Square,398.0,20.0,72.0,129.0,72.0,65.0,40.0
Piccadilly,WB,Leicester Square,Piccadilly Circus,398.0,20.0,71.0,129.0,72.0,65.0,41.0
Piccadilly,WB,Piccadilly Circus,Green Park,398.0,19.0,72.0,129.0,72.0,65.0,41.0
Piccadilly,WB,Green Park,Hyde Park Corner,398.0,18.0,72.0,129.0,72.0,65.0,42.0
Piccadilly,WB,Hyde Park Corner,Knightsbridge,398.0,18.0,71.0,129.0,72.0,65.0,43.0
Piccadilly,WB,Knightsbridge,South Kensington,398.0,17.0,72.0,128.0,72.0,66.0,43.0
Piccadilly,WB,South Kensington,Gloucester Road,398.0,16.0,72.0,128.0,72.0,66.0,44.0
Piccadilly,WB,Gloucester Road,Earl's Court,398.0,15.0,72.0,129.0,71.0,66.0,45.0
Piccadilly,WB,Earl's Court,Barons Court,398.0,15.0,71.0,129.0,72.0,66.0,45.0
Piccadilly,WB,Barons Court,Hammersmith (DIS),398.0,13.0,72.0,129.0,71.0,67.0,46.0
Piccadilly,WB,Hammersmith (DIS),Turnham Green,403.0,18.0,71.0,129.0,71.0,67.0,47.0
Piccadilly,WB,Turnham Green,Acton Town,403.0,17.0,71.0,129.0,71.0,67.0,48.0
Piccadilly,WB,Acton Town,Ealing Common,142.0,10.0,29.0,36.0,28.0,21.0,18.0
Piccadilly,WB,Ealing Common,North Ealing,142.0,10.0,28.0,36.0,29.0,20.0,19.0
Piccadilly,WB,North Ealing,Park Royal,142.0,10.0,28.0,36.0,29.0,20.0,19.0
Piccadilly,WB,Park Royal,Alperton,142.0,9.0,29.0,36.0,28.0,21.0,19.0
Piccadilly,WB,Alperton,Sudbury Town,142.0,9.0,28.0,37.0,28.0,21.0,19.0
Piccadilly,WB,Sudbury Town,Sudbury Hill,142.0,8.0,29.0,36.0,29.0,20.0,20.0
Piccadilly,WB,Sudbury Hill,South Harrow,142.0,8.0,28.0,37.0,28.0,21.0,20.0
Piccadilly,WB,South Harrow,Rayners Lane,144.0,9.0,29.0,37.0,27.0,22.0,20.0
Piccadilly,WB,Rayners Lane,Eastcote,79.0,7.0,18.0,20.0,15.0,12.0,7.0
Piccadilly,WB,Eastcote,Ruislip Manor,79.0,7.0,18.0,19.0,16.0,11.0,8.0
Piccadilly,WB,Ruislip Manor,Ruislip,79.0,6.0,19.0,19.0,16.0,11.0,8.0
Piccadilly,WB,Ruislip,Ickenham,79.0,6.0,19.0,19.0,15.0,12.0,8.0
Piccadilly,WB,Ickenham,Hillingdon,79.0,6.0,19.0,19.0,15.0,12.0,8.0
Piccadilly,WB,Hillingdon,Uxbridge,79.0,6.0,19.0,19.0,15.0,12.0,8.0
Piccadilly,WB,Acton Town,South Ealing,272.0,16.0,41.0,93.0,44.0,45.0,33.0
Piccadilly,WB,South Ealing,Northfields,272.0,15.0,42.0,93.0,42.0,47.0,33.0
Piccadilly,WB,Northfields,Boston Manor,225.0,16.0,36.0,72.0,37.0,35.0,29.0
Piccadilly,WB,Boston Manor,Osterley,225.0,16.0,36.0,72.0,36.0,36.0,29.0
Piccadilly,WB,Osterley,Hounslow East,232.0,20.0,36.0,72.0,37.0,35.0,32.0
Piccadilly,WB,Hounslow East,Hounslow Central,232.0,20.0,36.0,72.0,36.0,36.0,32.0
Piccadilly,WB,Hounslow Central,Hounslow West,232.0,19.0,37.0,72.0,36.0,36.0,32.0
Piccadilly,WB,Hounslow West,Hatton Cross,232.0,20.0,36.0,72.0,36.0,36.0,32.0
Piccadilly,WB,Hatton Cross,Heathrow Terminal 4 LU,112.0,9.0,18.0,36.0,18.0,18.0,13.0
Piccadilly,WB,Hatton Cross,Heathrow Terminals 123 LU,120.0,10.0,18.0,36.0,18.0,18.0,20.0
Piccadilly,WB,Heathrow Terminals 123 LU,Heathrow Terminal 5 LU,119.0,10.0,18.0,36.0,18.0,18.0,19.0
Victoria,NB,Brixton LU,Stockwell,549.0,30.0,106.0,166.0,108.0,85.0,54.0
Victoria,NB,Stockwell,Vauxhall LU,549.0,29.0,106.0,166.0,107.0,87.0,54.0
Victoria,NB,Vauxhall LU,Pimlico,549.0,28.0,105.0,167.0,107.0,87.0,55.0
Victoria,NB,Pimlico,Victoria LU,549.0,28.0,105.0,167.0,106.0,87.0,56.0
Victoria,NB,Victoria LU,Green Park,550.0,28.0,104.0,168.0,106.0,87.0,57.0
Victoria,NB,Green Park,Oxford Circus,550.0,27.0,104.0,168.0,106.0,87.0,58.0
Victoria,NB,Oxford Circus,Warren Street,550.0,26.0,104.0,168.0,105.0,88.0,59.0
Victoria,NB,Warren Street,Euston LU,550.0,25.0,104.0,168.0,105.0,89.0,59.0
Victoria,NB,Euston LU,King's Cross St. Pancras,550.0,25.0,103.0,168.0,105.0,89.0,60.0
Victoria,NB,King's Cross St. Pancras,Highbury & Islington,550.0,24.0,103.0,168.0,105.0,89.0,61.0
Victoria,NB,Highbury & Islington,Finsbury Park LU,550.0,23.0,102.0,169.0,105.0,89.0,62.0
Victoria,NB,Finsbury Park LU,Seven Sisters,550.0,22.0,102.0,169.0,104.0,90.0,63.0
Victoria,NB,Seven Sisters,Tottenham Hale LU,506.0,23.0,99.0,160.0,103.0,77.0,44.0
Victoria,NB,Tottenham Hale LU,Blackhorse Road,506.0,22.0,99.0,160.0,103.0,77.0,45.0
Victoria,NB,Blackhorse Road,Walthamstow Central,506.0,21.0,99.0,160.0,103.0,78.0,45.0
Victoria,SB,Walthamstow Central,Blackhorse Road,504.0,19.0,98.0,160.0,103.0,77.0,47.0
Victoria,SB,Blackhorse Road,Tottenham Hale LU,504.0,18.0,98.0,160.0,103.0,78.0,47.0
Victoria,SB,Tottenham Hale LU,Seven Sisters,504.0,17.0,98.0,160.0,103.0,78.0,48.0
Victoria,SB,Seven Sisters,Finsbury Park LU,547.0,39.0,107.0,166.0,108.0,82.0,45.0
Victoria,SB,Finsbury Park LU,Highbury & Islington,547.0,37.0,108.0,165.0,108.0,82.0,47.0
Victoria,SB,Highbury & Islington,King's Cross St. Pancras,547.0,36.0,107.0,165.0,108.0,83.0,48.0
Victoria,SB,King's Cross St. Pancras,Euston LU,547.0,34.0,108.0,165.0,108.0,83.0,49.0
Victoria,SB,Euston LU,Warren Street,547.0,33.0,107.0,166.0,108.0,83.0,50.0
Victoria,SB,Warren Street,Oxford Circus,547.0,32.0,108.0,165.0,108.0,83.0,51.0
Victoria,SB,Oxford Circus,Green Park,547.0,31.0,107.0,166.0,108.0,84.0,51.0
Victoria,SB,Green Park,Victoria LU,547.0,30.0,107.0,166.0,108.0,84.0,52.0
Victoria,SB,Victoria LU,Pimlico,547.0,29.0,107.0,166.0,107.0,85.0,53.0
Victoria,SB,Pimlico,Vauxhall LU,547.0,28.0,107.0,166.0,107.0,85.0,54.0
Victoria,SB,Vauxhall LU,Stockwell,547.0,27.0,107.0,166.0,107.0,86.0,54.0
Victoria,SB,Stockwell,Brixton LU,547.0,26.0,106.0,167.0,107.0,86.0,55.0
Waterloo & City,EB,Waterloo LU,Bank and Monument,301.0,21.0,64.0,74.0,64.0,51.0,27.0
Waterloo & City,WB,Bank and Monument,Waterloo LU,304.0,21.0,64.0,75.0,63.0,52.0,29.0
